X1,X2,X3,X4,X5,X6,X7,X8
03856KHSV,2021-03-05T21:19:00Z,0.05,D,2,10,5,12
03856KHSV,2021-03-05T21:20:00Z,0.05,D,360,11,349,16
03856KHSV,2021-03-05T21:21:00Z,0.05,D,357,12,1,14
03856KHSV,2021-03-05T21:22:00Z,0.05,D,358,12,350,13
03856KHSV,2021-03-05T21:23:00Z,0.05,D,360,11,358,12
03856KHSV,2021-03-05T21:24:00Z,0.05,D,4,11,10,13
03856KHSV,2021-03-05T21:25:00Z,0.05,D,8,12,9,14
03856KHSV,2021-03-05T21:26:00Z,0.05,D,9,12,10,15
03856KHSV,2021-03-05T21:27:00Z,0.05,D,11,13,14,15
03856KHSV,2021-03-05T21:28:00Z,0.05,D,13,12,15,12
03856KHSV,2021-03-05T21:29:00Z,0.05,D,14,10,15,12
03856KHSV,2021-03-05T21:30:00Z,0.05,D,9,10,19,12
03856KHSV,2021-03-05T21:31:00Z,0.05,D,4,9,9,10
03856KHSV,2021-03-05T21:32:00Z,0.05,D,2,8,10,10
03856KHSV,2021-03-05T21:33:00Z,0.05,D,3,9,11,15
03856KHSV,2021-03-05T21:34:00Z,0.05,D,9,12,11,17
03856KHSV,2021-03-05T21:35:00Z,0.05,D,10,14,5,16
03856KHSV,2021-03-05T21:36:00Z,0.05,D,6,14,358,17
03856KHSV,2021-03-05T21:37:00Z,0.05,D,3,13,2,15
03856KHSV,2021-03-05T21:38:00Z,0.05,D,6,12,15,13
03856KHSV,2021-03-05T21:39:00Z,0.05,D,11,11,23,14
03856KHSV,2021-03-05T21:40:00Z,0.05,D,10,11,6,14
03856KHSV,2021-03-05T21:41:00Z,0.05,D,8,13,18,18
03856KHSV,2021-03-05T21:42:00Z,0.05,D,8,13,7,14
03856KHSV,2021-03-05T21:43:00Z,0.05,D,8,13,11,16
03856KHSV,2021-03-05T21:44:00Z,0.05,D,11,12,14,14
03856KHSV,2021-03-05T21:45:00Z,0.05,D,7,11,2,13
03856KHSV,2021-03-05T21:46:00Z,0.05,D,4,12,4,14
03856KHSV,2021-03-05T21:47:00Z,0.05,D,5,11,8,14
03856KHSV,2021-03-05T21:48:00Z,0.05,D,7,9,355,12
03856KHSV,2021-03-05T21:49:00Z,0.05,D,1,10,352,13
03856KHSV,2021-03-05T21:50:00Z,0.05,D,5,10,17,13
03856KHSV,2021-03-05T21:51:00Z,0.05,D,16,11,30,14
03856KHSV,2021-03-05T21:52:00Z,0.05,D,12,11,13,13
03856KHSV,2021-03-05T21:53:00Z,0.05,D,10,12,19,16
03856KHSV,2021-03-05T21:54:00Z,0.05,D,10,13,5,15
03856KHSV,2021-03-05T21:55:00Z,0.05,D,16,12,22,13
03856KHSV,2021-03-05T21:56:00Z,0.05,D,24,11,30,12
03856KHSV,2021-03-05T21:57:00Z,0.05,D,23,10,22,11
03856KHSV,2021-03-05T21:58:00Z,0.05,D,19,12,21,16
03856KHSV,2021-03-05T21:59:00Z,0.05,D,11,13,5,14
03856KHSV,2021-03-05T22:00:00Z,0.05,D,5,12,6,14
03856KHSV,2021-03-05T22:01:00Z,0.05,D,4,12,0,15
03856KHSV,2021-03-05T22:02:00Z,0.05,D,3,12,2,14
03856KHSV,2021-03-05T22:03:00Z,0.05,D,5,12,12,16
03856KHSV,2021-03-05T22:04:00Z,0.05,D,14,13,14,16
03856KHSV,2021-03-05T22:05:00Z,0.05,D,17,13,17,17
03856KHSV,2021-03-05T22:06:00Z,0.05,D,17,15,23,18
03856KHSV,2021-03-05T22:07:00Z,0.05,D,18,15,15,17
03856KHSV,2021-03-05T22:08:00Z,0.05,D,17,14,25,15
03856KHSV,2021-03-05T22:09:00Z,0.05,D,15,11,15,13
03856KHSV,2021-03-05T22:10:00Z,0.05,D,10,10,12,13
03856KHSV,2021-03-05T22:11:00Z,0.05,D,6,11,356,15
03856KHSV,2021-03-05T22:12:00Z,0.05,D,3,12,3,14
03856KHSV,2021-03-05T22:13:00Z,0.05,D,6,11,354,11
03856KHSV,2021-03-05T22:14:00Z,0.05,D,13,10,14,12
03856KHSV,2021-03-05T22:15:00Z,0.05,D,16,11,23,14
03856KHSV,2021-03-05T22:16:00Z,0.05,D,17,12,13,16
03856KHSV,2021-03-05T22:17:00Z,0.05,D,12,12,14,13
03856KHSV,2021-03-05T22:18:00Z,0.05,D,11,11,14,14
03856KHSV,2021-03-05T22:19:00Z,0.05,D,17,12,12,15
03856KHSV,2021-03-05T22:20:00Z,0.05,D,12,12,2,16
03856KHSV,2021-03-05T22:21:00Z,0.05,D,5,13,2,15
03856KHSV,2021-03-05T22:22:00Z,0.05,D,8,12,8,14
03856KHSV,2021-03-05T22:23:00Z,0.05,D,9,13,10,17
03856KHSV,2021-03-05T22:24:00Z,0.05,D,11,15,14,19
03856KHSV,2021-03-05T22:25:00Z,0.05,D,14,17,16,18
03856KHSV,2021-03-05T22:26:00Z,0.05,D,16,15,12,17
03856KHSV,2021-03-05T22:27:00Z,0.05,D,17,14,20,17
03856KHSV,2021-03-05T22:28:00Z,0.05,D,15,15,16,18
03856KHSV,2021-03-05T22:29:00Z,0.05,D,9,15,3,16
03856KHSV,2021-03-05T22:30:00Z,0.05,D,2,12,6,12
03856KHSV,2021-03-05T22:31:00Z,0.05,D,359,10,4,16
03856KHSV,2021-03-05T22:32:00Z,0.05,D,360,11,4,15
03856KHSV,2021-03-05T22:33:00Z,0.05,D,360,11,0,14
03856KHSV,2021-03-05T22:34:00Z,0.05,D,360,12,357,13
03856KHSV,2021-03-05T22:35:00Z,0.05,D,1,11,2,13
03856KHSV,2021-03-05T22:36:00Z,0.05,D,6,11,11,17
03856KHSV,2021-03-05T22:37:00Z,0.05,D,9,12,10,16
03856KHSV,2021-03-05T22:38:00Z,0.05,D,8,13,6,16
03856KHSV,2021-03-05T22:39:00Z,0.05,D,7,13,11,16
03856KHSV,2021-03-05T22:40:00Z,0.05,D,6,14,5,18
03856KHSV,2021-03-05T22:41:00Z,0.05,D,7,14,16,16
03856KHSV,2021-03-05T22:42:00Z,0.05,D,6,12,359,14
03856KHSV,2021-03-05T22:43:00Z,0.05,D,4,13,9,17
03856KHSV,2021-03-05T22:44:00Z,0.05,D,4,13,9,15
03856KHSV,2021-03-05T22:45:00Z,0.05,D,3,12,357,12
03856KHSV,2021-03-05T22:46:00Z,0.05,D,6,9,12,11
03856KHSV,2021-03-05T22:47:00Z,0.05,D,4,9,342,13
03856KHSV,2021-03-05T22:48:00Z,0.05,D,355,11,352,14
03856KHSV,2021-03-05T22:49:00Z,0.05,D,353,12,345,15
03856KHSV,2021-03-05T22:50:00Z,0.05,D,355,12,351,15
03856KHSV,2021-03-05T22:51:00Z,0.05,D,354,12,349,13
03856KHSV,2021-03-05T22:52:00Z,0.05,D,354,11,358,18
03856KHSV,2021-03-05T22:53:00Z,0.05,D,357,13,2,15
03856KHSV,2021-03-05T22:54:00Z,0.05,D,1,12,2,14
03856KHSV,2021-03-05T22:55:00Z,0.05,D,6,12,6,16
03856KHSV,2021-03-05T22:56:00Z,0.05,D,5,13,7,16
03856KHSV,2021-03-05T22:57:00Z,0.05,D,6,13,359,15
03856KHSV,2021-03-05T22:58:00Z,0.05,D,10,13,12,13
03856KHSV,2021-03-05T22:59:00Z,0.05,D,5,12,352,16
03856KHSV,2021-03-05T23:00:00Z,0.05,D,1,12,10,15
03856KHSV,2021-03-05T23:01:00Z,0.05,D,4,13,20,19
03856KHSV,2021-03-05T23:02:00Z,0.05,D,4,12,358,16
03856KHSV,2021-03-05T23:03:00Z,0.05,D,2,13,358,17
03856KHSV,2021-03-05T23:04:00Z,0.05,D,2,14,3,16
03856KHSV,2021-03-05T23:05:00Z,0.05,D,3,13,11,13
03856KHSV,2021-03-05T23:06:00Z,0.05,D,4,11,12,14
03856KHSV,2021-03-05T23:07:00Z,0.05,D,2,11,4,13
03856KHSV,2021-03-05T23:08:00Z,0.05,D,357,12,356,13
03856KHSV,2021-03-05T23:09:00Z,0.05,D,355,12,12,13
03856KHSV,2021-03-05T23:10:00Z,0.05,D,1,11,355,13
03856KHSV,2021-03-05T23:11:00Z,0.05,D,7,12,10,15
03856KHSV,2021-03-05T23:12:00Z,0.05,D,10,13,15,17
03856KHSV,2021-03-05T23:13:00Z,0.05,D,2,13,0,15
03856KHSV,2021-03-05T23:14:00Z,0.05,D,360,12,8,15
03856KHSV,2021-03-05T23:15:00Z,0.05,D,3,12,2,14
03856KHSV,2021-03-05T23:16:00Z,0.05,D,360,12,4,13
03856KHSV,2021-03-05T23:17:00Z,0.05,D,357,11,3,13
03856KHSV,2021-03-05T23:18:00Z,0.05,D,358,10,354,13
03856KHSV,2021-03-05T23:19:00Z,0.05,D,1,10,10,13
03856KHSV,2021-03-05T23:20:00Z,0.05,D,5,11,13,12
03856KHSV,2021-03-05T23:21:00Z,0.05,D,5,10,11,11
03856KHSV,2021-03-05T23:22:00Z,0.05,D,356,9,343,13
03856KHSV,2021-03-05T23:23:00Z,0.05,D,358,9,3,9
03856KHSV,2021-03-05T23:24:00Z,0.05,D,6,8,5,10
03856KHSV,2021-03-05T23:25:00Z,0.05,D,4,8,348,10
03856KHSV,2021-03-05T23:26:00Z,0.05,D,4,9,5,12
03856KHSV,2021-03-05T23:27:00Z,0.05,D,359,10,353,13
03856KHSV,2021-03-05T23:28:00Z,0.05,D,349,9,330,10
03856KHSV,2021-03-05T23:29:00Z,0.05,D,354,8,13,11
03856KHSV,2021-03-05T23:30:00Z,0.05,D,356,8,3,10
03856KHSV,2021-03-05T23:31:00Z,0.05,D,348,8,349,10
03856KHSV,2021-03-05T23:32:00Z,0.05,D,348,9,2,13
03856KHSV,2021-03-05T23:33:00Z,0.05,D,353,11,349,13
03856KHSV,2021-03-05T23:34:00Z,0.05,D,355,10,347,12
03856KHSV,2021-03-05T23:35:00Z,0.05,D,355,9,351,13
03856KHSV,2021-03-05T23:36:00Z,0.05,D,353,9,1,12
03856KHSV,2021-03-05T23:37:00Z,0.05,D,359,10,347,12
03856KHSV,2021-03-05T23:38:00Z,0.05,D,9,10,9,10
03856KHSV,2021-03-05T23:39:00Z,0.05,D,12,9,14,13
03856KHSV,2021-03-05T23:40:00Z,0.05,D,10,10,13,12
03856KHSV,2021-03-05T23:41:00Z,0.05,D,13,11,29,14
03856KHSV,2021-03-05T23:42:00Z,0.05,D,17,12,17,14
03856KHSV,2021-03-05T23:43:00Z,0.05,D,10,11,10,13
03856KHSV,2021-03-05T23:44:00Z,0.05,D,360,10,353,11
03856KHSV,2021-03-05T23:45:00Z,0.05,D,359,11,9,15
03856KHSV,2021-03-05T23:46:00Z,0.05,D,5,11,14,12
03856KHSV,2021-03-05T23:47:00Z,0.05,D,2,10,7,12
03856KHSV,2021-03-05T23:48:00Z,0.05,D,5,9,13,11
03856KHSV,2021-03-05T23:49:00Z,0.05,D,7,10,355,13
03856KHSV,2021-03-05T23:50:00Z,0.05,D,2,10,6,13
03856KHSV,2021-03-05T23:51:00Z,0.05,D,1,10,351,15
03856KHSV,2021-03-05T23:52:00Z,0.05,D,2,12,354,16
03856KHSV,2021-03-05T23:53:00Z,0.05,D,7,13,13,14
03856KHSV,2021-03-05T23:54:00Z,0.05,D,7,11,2,13
03856KHSV,2021-03-05T23:55:00Z,0.05,D,3,10,7,13
03856KHSV,2021-03-05T23:56:00Z,0.05,D,8,11,20,15
03856KHSV,2021-03-05T23:57:00Z,0.05,D,12,12,11,13
03856KHSV,2021-03-05T23:58:00Z,0.05,D,12,11,18,15
03856KHSV,2021-03-05T23:59:00Z,0.05,D,13,12,6,15
03856KHSV,2021-03-06T00:00:00Z,0.05,D,12,12,15,16
03856KHSV,2021-03-06T00:01:00Z,0.05,D,8,12,7,15
03856KHSV,2021-03-06T00:02:00Z,0.05,D,10,13,12,16
03856KHSV,2021-03-06T00:03:00Z,0.05,D,15,13,18,15
03856KHSV,2021-03-06T00:04:00Z,0.05,D,13,11,11,12
03856KHSV,2021-03-06T00:05:00Z,0.05,D,11,11,22,15
03856KHSV,2021-03-06T00:06:00Z,0.05,D,14,12,9,16
03856KHSV,2021-03-06T00:07:00Z,0.05,D,17,12,19,15
03856KHSV,2021-03-06T00:08:00Z,0.05,D,15,12,11,16
03856KHSV,2021-03-06T00:09:00Z,0.05,D,12,12,17,14
03856KHSV,2021-03-06T00:10:00Z,0.05,D,12,12,14,15
03856KHSV,2021-03-06T00:11:00Z,0.05,D,12,13,22,16
03856KHSV,2021-03-06T00:12:00Z,0.05,D,14,13,10,14
03856KHSV,2021-03-06T00:13:00Z,0.05,D,16,12,17,16
03856KHSV,2021-03-06T00:14:00Z,0.05,D,21,13,22,17
03856KHSV,2021-03-06T00:15:00Z,0.05,D,21,13,19,15
03856KHSV,2021-03-06T00:16:00Z,0.05,D,16,12,15,15
03856KHSV,2021-03-06T00:17:00Z,0.05,D,15,12,9,15
03856KHSV,2021-03-06T00:18:00Z,0.05,D,16,13,26,15
03856KHSV,2021-03-06T00:19:00Z,0.05,D,12,12,14,13
03856KHSV,2021-03-06T00:20:00Z,0.05,D,9,11,13,12
03856KHSV,2021-03-06T00:21:00Z,0.05,D,7,10,8,15
03856KHSV,2021-03-06T00:22:00Z,0.05,D,9,11,8,13
03856KHSV,2021-03-06T00:23:00Z,0.05,D,10,10,13,15
03856KHSV,2021-03-06T00:24:00Z,0.05,D,8,11,10,17
03856KHSV,2021-03-06T00:25:00Z,0.05,D,6,12,3,14
03856KHSV,2021-03-06T00:26:00Z,0.05,D,6,11,4,14
03856KHSV,2021-03-06T00:27:00Z,0.05,D,10,12,14,13
03856KHSV,2021-03-06T00:28:00Z,0.05,D,18,11,17,13
03856KHSV,2021-03-06T00:29:00Z,0.05,D,17,10,14,13
03856KHSV,2021-03-06T00:30:00Z,0.05,D,13,11,15,15
03856KHSV,2021-03-06T00:31:00Z,0.05,D,12,12,10,14
03856KHSV,2021-03-06T00:32:00Z,0.05,D,9,13,14,17
03856KHSV,2021-03-06T00:33:00Z,0.05,D,13,13,16,16
03856KHSV,2021-03-06T00:34:00Z,0.05,D,15,13,11,15
03856KHSV,2021-03-06T00:35:00Z,0.05,D,12,13,12,17
03856KHSV,2021-03-06T00:36:00Z,0.05,D,12,14,16,15
03856KHSV,2021-03-06T00:37:00Z,0.05,D,17,13,19,15
03856KHSV,2021-03-06T00:38:00Z,0.05,D,18,13,18,16
03856KHSV,2021-03-06T00:39:00Z,0.05,D,18,12,29,13
03856KHSV,2021-03-06T00:40:00Z,0.05,D,13,11,5,13
03856KHSV,2021-03-06T00:41:00Z,0.05,D,15,11,31,13
03856KHSV,2021-03-06T00:42:00Z,0.05,D,25,10,27,11
03856KHSV,2021-03-06T00:43:00Z,0.05,D,18,9,18,11
03856KHSV,2021-03-06T00:44:00Z,0.05,D,13,9,20,13
03856KHSV,2021-03-06T00:45:00Z,0.05,D,17,11,22,16
03856KHSV,2021-03-06T00:46:00Z,0.05,D,14,13,9,17
03856KHSV,2021-03-06T00:47:00Z,0.05,D,10,13,5,15
03856KHSV,2021-03-06T00:48:00Z,0.05,D,11,14,11,16
03856KHSV,2021-03-06T00:49:00Z,0.05,D,15,14,9,16
03856KHSV,2021-03-06T00:50:00Z,0.05,D,18,12,18,14
03856KHSV,2021-03-06T00:51:00Z,0.05,D,16,11,14,13
03856KHSV,2021-03-06T00:52:00Z,0.05,D,14,11,13,13
03856KHSV,2021-03-06T00:53:00Z,0.05,D,13,10,13,11
03856KHSV,2021-03-06T00:54:00Z,0.05,D,16,9,19,11
03856KHSV,2021-03-06T00:55:00Z,0.05,D,16,9,17,11
03856KHSV,2021-03-06T00:56:00Z,0.05,D,11,9,11,10
03856KHSV,2021-03-06T00:57:00Z,0.05,D,9,9,25,14
03856KHSV,2021-03-06T00:58:00Z,0.05,D,13,12,13,16
03856KHSV,2021-03-06T00:59:00Z,0.05,D,14,13,13,14
03856KHSV,2021-03-06T01:00:00Z,0.05,D,17,12,18,13
03856KHSV,2021-03-06T01:01:00Z,0.05,D,21,11,25,13
03856KHSV,2021-03-06T01:02:00Z,0.05,D,16,11,4,12
03856KHSV,2021-03-06T01:03:00Z,0.05,D,12,11,7,13
03856KHSV,2021-03-06T01:04:00Z,0.05,D,14,11,17,13
03856KHSV,2021-03-06T01:05:00Z,0.05,D,16,11,20,12
03856KHSV,2021-03-06T01:06:00Z,0.05,D,16,9,12,10
03856KHSV,2021-03-06T01:07:00Z,0.05,D,15,9,13,11
03856KHSV,2021-03-06T01:08:00Z,0.05,D,17,9,14,10
03856KHSV,2021-03-06T01:09:00Z,0.05,D,14,7,12,8
03856KHSV,2021-03-06T01:10:00Z,0.05,D,11,8,10,10
03856KHSV,2021-03-06T01:11:00Z,0.05,D,18,8,15,8
03856KHSV,2021-03-06T01:12:00Z,0.05,D,23,8,18,13
03856KHSV,2021-03-06T01:13:00Z,0.05,D,20,9,16,11
03856KHSV,2021-03-06T01:14:00Z,0.05,D,18,7,27,9
03856KHSV,2021-03-06T01:15:00Z,0.05,D,23,8,15,11
03856KHSV,2021-03-06T01:16:00Z,0.05,D,16,8,5,10
03856KHSV,2021-03-06T01:17:00Z,0.05,D,10,8,9,12
03856KHSV,2021-03-06T01:18:00Z,0.05,D,9,9,3,13
03856KHSV,2021-03-06T01:19:00Z,0.05,D,9,10,13,13
03856KHSV,2021-03-06T01:20:00Z,0.05,D,7,8,356,9
03856KHSV,2021-03-06T01:21:00Z,0.05,D,1,7,2,11
03856KHSV,2021-03-06T01:22:00Z,0.05,D,1,8,359,11
03856KHSV,2021-03-06T01:23:00Z,0.05,D,360,8,353,10
03856KHSV,2021-03-06T01:24:00Z,0.05,D,6,8,24,12
03856KHSV,2021-03-06T01:25:00Z,0.05,D,12,9,19,13
03856KHSV,2021-03-06T01:26:00Z,0.05,D,10,10,12,14
03856KHSV,2021-03-06T01:27:00Z,0.05,D,13,11,27,15
03856KHSV,2021-03-06T01:28:00Z,0.05,D,12,12,12,14
03856KHSV,2021-03-06T01:29:00Z,0.05,D,10,11,13,11
03856KHSV,2021-03-06T01:30:00Z,0.05,D,12,9,14,10
03856KHSV,2021-03-06T01:31:00Z,0.05,D,7,9,3,12
03856KHSV,2021-03-06T01:32:00Z,0.05,D,5,10,11,13
03856KHSV,2021-03-06T01:33:00Z,0.05,D,8,9,13,10
03856KHSV,2021-03-06T01:34:00Z,0.05,D,7,8,355,10
03856KHSV,2021-03-06T01:35:00Z,0.05,D,7,8,12,9
03856KHSV,2021-03-06T01:36:00Z,0.05,D,1,8,359,12
03856KHSV,2021-03-06T01:37:00Z,0.05,D,357,9,8,12
03856KHSV,2021-03-06T01:38:00Z,0.05,D,356,9,2,10
03856KHSV,2021-03-06T01:39:00Z,0.05,D,356,9,1,11
03856KHSV,2021-03-06T01:40:00Z,0.05,D,1,8,26,10
03856KHSV,2021-03-06T01:41:00Z,0.05,D,6,8,359,11
03856KHSV,2021-03-06T01:42:00Z,0.05,N,3,8,0,9
03856KHSV,2021-03-06T01:43:00Z,0.05,N,1,7,11,8
03856KHSV,2021-03-06T01:44:00Z,0.05,N,357,7,351,9
03856KHSV,2021-03-06T01:45:00Z,0.05,N,355,7,352,8
03856KHSV,2021-03-06T01:46:00Z,0.05,N,360,6,350,7
03856KHSV,2021-03-06T01:47:00Z,0.05,N,3,7,9,10
03856KHSV,2021-03-06T01:48:00Z,0.05,N,6,8,8,9
03856KHSV,2021-03-06T01:49:00Z,0.05,N,8,7,14,9
03856KHSV,2021-03-06T01:50:00Z,0.05,N,4,7,2,10
03856KHSV,2021-03-06T01:51:00Z,0.05,N,358,7,0,8
03856KHSV,2021-03-06T01:52:00Z,0.05,N,358,7,6,10
03856KHSV,2021-03-06T01:53:00Z,0.05,N,3,7,12,9
03856KHSV,2021-03-06T01:54:00Z,0.05,N,1,7,356,9
03856KHSV,2021-03-06T01:55:00Z,0.05,N,1,8,14,11
03856KHSV,2021-03-06T01:56:00Z,0.05,N,2,10,356,14
03856KHSV,2021-03-06T01:57:00Z,0.05,N,6,11,8,11
03856KHSV,2021-03-06T01:58:00Z,0.05,N,9,10,12,11
03856KHSV,2021-03-06T01:59:00Z,0.05,N,7,8,19,9
03856KHSV,2021-03-06T02:00:00Z,0.05,N,7,8,7,9
03856KHSV,2021-03-06T02:01:00Z,0.05,N,7,8,13,10
03856KHSV,2021-03-06T02:02:00Z,0.05,N,4,9,10,11
03856KHSV,2021-03-06T02:03:00Z,0.05,N,6,9,13,11
03856KHSV,2021-03-06T02:04:00Z,0.05,N,8,9,6,10
03856KHSV,2021-03-06T02:05:00Z,0.05,N,8,9,9,10
03856KHSV,2021-03-06T02:06:00Z,0.05,N,10,10,19,15
03856KHSV,2021-03-06T02:07:00Z,0.05,N,12,12,13,14
03856KHSV,2021-03-06T02:08:00Z,0.05,N,12,10,18,11
03856KHSV,2021-03-06T02:09:00Z,0.05,N,10,8,5,10
03856KHSV,2021-03-06T02:10:00Z,0.05,N,11,9,17,12
03856KHSV,2021-03-06T02:11:00Z,0.05,N,14,11,19,14
03856KHSV,2021-03-06T02:12:00Z,0.05,N,14,10,2,13
03856KHSV,2021-03-06T02:13:00Z,0.05,N,13,9,10,13
03856KHSV,2021-03-06T02:14:00Z,0.05,N,14,8,18,9
03856KHSV,2021-03-06T02:15:00Z,0.05,N,14,8,18,10
03856KHSV,2021-03-06T02:16:00Z,0.05,N,15,8,13,11
03856KHSV,2021-03-06T02:17:00Z,0.05,N,16,10,15,13
03856KHSV,2021-03-06T02:18:00Z,0.05,N,15,10,17,11
03856KHSV,2021-03-06T02:19:00Z,0.05,N,11,9,17,11
03856KHSV,2021-03-06T02:20:00Z,0.05,N,6,8,8,9
03856KHSV,2021-03-06T02:21:00Z,0.05,N,5,8,16,12
03856KHSV,2021-03-06T02:22:00Z,0.05,N,11,9,14,11
03856KHSV,2021-03-06T02:23:00Z,0.05,N,13,9,11,9
03856KHSV,2021-03-06T02:24:00Z,0.05,N,13,8,24,11
03856KHSV,2021-03-06T02:25:00Z,0.05,N,14,8,23,11
03856KHSV,2021-03-06T02:26:00Z,0.05,N,15,7,35,8
03856KHSV,2021-03-06T02:27:00Z,0.05,N,15,7,15,9
03856KHSV,2021-03-06T02:28:00Z,0.05,N,14,7,12,8
03856KHSV,2021-03-06T02:29:00Z,0.05,N,12,7,12,9
03856KHSV,2021-03-06T02:30:00Z,0.05,N,9,7,13,7
03856KHSV,2021-03-06T02:31:00Z,0.05,N,12,6,22,7
03856KHSV,2021-03-06T02:32:00Z,0.05,N,9,6,9,8
03856KHSV,2021-03-06T02:33:00Z,0.05,N,4,7,359,12
03856KHSV,2021-03-06T02:34:00Z,0.05,N,9,9,0,12
03856KHSV,2021-03-06T02:35:00Z,0.05,N,9,9,5,10
03856KHSV,2021-03-06T02:36:00Z,0.05,N,8,9,12,11
03856KHSV,2021-03-06T02:37:00Z,0.05,N,4,9,5,9
03856KHSV,2021-03-06T02:38:00Z,0.05,N,358,8,355,11
03856KHSV,2021-03-06T02:39:00Z,0.05,N,4,9,16,10
03856KHSV,2021-03-06T02:40:00Z,0.05,N,6,10,3,13
03856KHSV,2021-03-06T02:41:00Z,0.05,N,3,10,7,11
03856KHSV,2021-03-06T02:42:00Z,0.05,N,8,9,15,10
03856KHSV,2021-03-06T02:43:00Z,0.05,N,9,8,21,9
03856KHSV,2021-03-06T02:44:00Z,0.05,N,1,7,359,7
03856KHSV,2021-03-06T02:45:00Z,0.05,N,3,6,16,7
03856KHSV,2021-03-06T02:46:00Z,0.05,N,6,6,352,9
03856KHSV,2021-03-06T02:47:00Z,0.05,N,3,7,2,10
03856KHSV,2021-03-06T02:48:00Z,0.05,N,4,7,13,8
03856KHSV,2021-03-06T02:49:00Z,0.05,N,4,7,6,9
03856KHSV,2021-03-06T02:50:00Z,0.05,N,358,7,341,8
03856KHSV,2021-03-06T02:51:00Z,0.05,N,355,6,356,9
03856KHSV,2021-03-06T02:52:00Z,0.05,N,360,7,0,10
03856KHSV,2021-03-06T02:53:00Z,0.05,N,6,8,12,10
03856KHSV,2021-03-06T02:54:00Z,0.05,N,6,7,4,9
03856KHSV,2021-03-06T02:55:00Z,0.05,N,6,7,4,9
03856KHSV,2021-03-06T02:56:00Z,0.05,N,9,8,21,11
03856KHSV,2021-03-06T02:57:00Z,0.05,N,10,8,12,10
03856KHSV,2021-03-06T02:58:00Z,0.05,N,12,9,14,10
03856KHSV,2021-03-06T02:59:00Z,0.05,N,10,9,8,11
03856KHSV,2021-03-06T03:00:00Z,0.05,N,9,10,359,13
03856KHSV,2021-03-06T03:01:00Z,0.05,N,12,11,14,13
03856KHSV,2021-03-06T03:02:00Z,0.05,N,11,11,10,14
03856KHSV,2021-03-06T03:03:00Z,0.05,N,12,11,11,13
03856KHSV,2021-03-06T03:04:00Z,0.05,N,12,12,7,17
03856KHSV,2021-03-06T03:05:00Z,0.05,N,9,12,13,14
03856KHSV,2021-03-06T03:06:00Z,0.05,N,5,10,12,10
03856KHSV,2021-03-06T03:07:00Z,0.05,N,5,9,17,11
03856KHSV,2021-03-06T03:08:00Z,0.05,N,10,9,21,13
03856KHSV,2021-03-06T03:09:00Z,0.05,N,15,10,8,12
03856KHSV,2021-03-06T03:10:00Z,0.05,N,21,11,18,14
03856KHSV,2021-03-06T03:11:00Z,0.05,N,22,11,14,12
03856KHSV,2021-03-06T03:12:00Z,0.05,N,19,10,22,11
03856KHSV,2021-03-06T03:13:00Z,0.05,N,19,9,24,11
03856KHSV,2021-03-06T03:14:00Z,0.05,N,20,9,16,11
03856KHSV,2021-03-06T03:15:00Z,0.05,N,19,9,9,13
03856KHSV,2021-03-06T03:16:00Z,0.05,N,19,10,26,12
03856KHSV,2021-03-06T03:17:00Z,0.05,N,22,11,26,14
03856KHSV,2021-03-06T03:18:00Z,0.05,N,27,12,30,16
03856KHSV,2021-03-06T03:19:00Z,0.05,N,26,12,14,13
03856KHSV,2021-03-06T03:20:00Z,0.05,N,28,10,26,11
03856KHSV,2021-03-06T03:21:00Z,0.05,N,31,10,22,10
03856KHSV,2021-03-06T03:22:00Z,0.05,N,30,9,34,11
03856KHSV,2021-03-06T03:23:00Z,0.05,N,33,10,44,12
03856KHSV,2021-03-06T03:24:00Z,0.05,N,30,11,28,14
03856KHSV,2021-03-06T03:25:00Z,0.05,N,29,12,30,14
03856KHSV,2021-03-06T03:26:00Z,0.05,N,25,11,24,13
03856KHSV,2021-03-06T03:27:00Z,0.05,N,22,10,18,12
03856KHSV,2021-03-06T03:28:00Z,0.05,N,23,10,23,11
03856KHSV,2021-03-06T03:29:00Z,0.05,N,24,9,26,10
03856KHSV,2021-03-06T03:30:00Z,0.05,N,27,10,25,13
03856KHSV,2021-03-06T03:31:00Z,0.05,N,31,10,45,12
03856KHSV,2021-03-06T03:32:00Z,0.05,N,33,9,33,11
03856KHSV,2021-03-06T03:33:00Z,0.05,N,27,9,21,12
03856KHSV,2021-03-06T03:34:00Z,0.05,N,24,10,15,14
03856KHSV,2021-03-06T03:35:00Z,0.05,N,27,11,24,14
03856KHSV,2021-03-06T03:36:00Z,0.05,N,32,10,33,13
03856KHSV,2021-03-06T03:37:00Z,0.05,N,30,9,22,11
03856KHSV,2021-03-06T03:38:00Z,0.05,N,26,8,34,10
03856KHSV,2021-03-06T03:39:00Z,0.05,N,26,8,15,10
03856KHSV,2021-03-06T03:40:00Z,0.05,N,31,7,39,10
03856KHSV,2021-03-06T03:41:00Z,0.05,N,34,8,26,11
03856KHSV,2021-03-06T03:42:00Z,0.05,N,32,10,32,13
03856KHSV,2021-03-06T03:43:00Z,0.05,N,30,10,31,12
03856KHSV,2021-03-06T03:44:00Z,0.05,N,26,9,23,12
03856KHSV,2021-03-06T03:45:00Z,0.05,N,21,9,16,10
03856KHSV,2021-03-06T03:46:00Z,0.05,N,21,8,11,10
