station,time,2min avg wind dir (deg),2min avg wind speed (kts),5sec avg wind dir (deg),5sec avg wind speed (kts),Precipitation,Amount (1/100 inch),Pressure 1 (inches Hg),Pressure 2 (inches Hg),Pressure 3 (inches Hg),Dry bulb temp,Dew point temp
03131KMYF,2021-01-01T12:26:00Z,133,3,134,3,NP,.00,29.511,29.511,29.512,44,37
03131KMYF,2021-01-01T12:27:00Z,137,2,132,2,NP,.00,29.511,29.512,29.512,43,37
03131KMYF,2021-01-01T12:28:00Z,154,2,179,2,NP,.00,29.512,29.512,29.513,43,37
03131KMYF,2021-01-01T12:29:00Z,182,2,211,2,NP,.00,29.513,29.513,29.514,44,37
03131KMYF,2021-01-01T12:30:00Z,215,3,239,6,NP,.00,29.514,29.514,29.515,45,38
03131KMYF,2021-01-01T12:31:00Z,239,5,251,8,NP,.00,29.516,29.516,29.517,45,38
03131KMYF,2021-01-01T12:32:00Z,249,6,255,7,?1,.00,29.518,29.519,29.519,46,38
03131KMYF,2021-01-01T12:33:00Z,251,4,241,4,?1,.00,29.519,29.519,29.52,46,39
03131KMYF,2021-01-01T12:34:00Z,240,3,223,4,NP,.00,29.52,29.52,29.521,46,39
03131KMYF,2021-01-01T12:35:00Z,220,4,205,5,?1,.00,29.521,29.521,29.522,46,39
03131KMYF,2021-01-01T12:36:00Z,203,3,203,4,NP,.00,29.521,29.522,29.522,45,38
03131KMYF,2021-01-01T12:37:00Z,195,3,194,3,NP,.00,29.522,29.522,29.523,46,39
03131KMYF,2021-01-01T12:38:00Z,180,3,176,3,NP,.00,29.522,29.522,29.523,46,39
03131KMYF,2021-01-01T12:39:00Z,165,2,151,2,NP,.00,29.522,29.522,29.523,46,39
03131KMYF,2021-01-01T12:40:00Z,178,1,197,2,NP,.00,29.522,29.522,29.523,46,39
03131KMYF,2021-01-01T12:41:00Z,195,2,201,2,NP,.00,29.522,29.522,29.523,46,39
03131KMYF,2021-01-01T12:42:00Z,195,2,196,2,NP,.00,29.524,29.524,29.525,46,38
03131KMYF,2021-01-01T12:43:00Z,180,1,183,2,NP,.00,29.525,29.525,29.526,46,38
03131KMYF,2021-01-01T12:44:00Z,147,1,146,1,NP,.00,29.524,29.524,29.525,46,38
03131KMYF,2021-01-01T12:45:00Z,143,1,157,2,NP,.00,29.525,29.525,29.526,45,38
03131KMYF,2021-01-01T12:46:00Z,130,1,35,2,NP,.00,29.527,29.527,29.528,45,38
03131KMYF,2021-01-01T12:47:00Z,69,1,32,2,NP,.00,29.526,29.526,29.527,44,38
03131KMYF,2021-01-01T12:48:00Z,55,1,46,1,NP,.00,29.526,29.526,29.526,43,37
03131KMYF,2021-01-01T12:49:00Z,58,1,37,1,NP,.00,29.526,29.526,29.527,43,37
03131KMYF,2021-01-01T12:50:00Z,52,1,85,1,NP,.00,29.524,29.524,29.525,45,38
03131KMYF,2021-01-01T12:51:00Z,75,1,96,1,NP,.00,29.525,29.525,29.526,44,38
03131KMYF,2021-01-01T12:52:00Z,78,1,70,1,NP,.00,29.525,29.525,29.526,45,38
03131KMYF,2021-01-01T12:53:00Z,71,1,71,1,NP,.00,29.525,29.525,29.526,45,38
03131KMYF,2021-01-01T12:54:00Z,79,1,79,1,NP,.00,29.526,29.526,29.527,45,38
03131KMYF,2021-01-01T12:55:00Z,93,1,86,1,NP,.00,29.526,29.526,29.527,45,38
03131KMYF,2021-01-01T12:56:00Z,128,1,172,1,NP,.00,29.526,29.526,29.527,45,38
03131KMYF,2021-01-01T12:57:00Z,153,1,81,2,NP,.00,29.526,29.526,29.527,45,38
03131KMYF,2021-01-01T12:58:00Z,142,1,71,2,NP,.00,29.526,29.526,29.527,43,38
03131KMYF,2021-01-01T12:59:00Z,151,1,174,2,NP,.00,29.527,29.527,29.528,42,37
03131KMYF,2021-01-01T13:00:00Z,152,1,118,2,NP,.00,29.528,29.528,29.528,42,37
03131KMYF,2021-01-01T13:01:00Z,132,1,118,2,NP,.00,29.529,29.529,29.53,42,37
03131KMYF,2021-01-01T13:02:00Z,131,1,130,1,NP,.00,29.529,29.529,29.53,42,37
03131KMYF,2021-01-01T13:03:00Z,148,1,152,1,NP,.00,29.53,29.53,29.531,43,37
03131KMYF,2021-01-01T13:04:00Z,193,1,232,2,NP,.00,29.53,29.531,29.531,43,37
03131KMYF,2021-01-01T13:05:00Z,230,1,240,2,NP,.00,29.531,29.531,29.532,43,37
03131KMYF,2021-01-01T13:06:00Z,238,2,240,2,NP,.00,29.532,29.533,29.533,43,37
03131KMYF,2021-01-01T13:07:00Z,235,1,230,1,NP,.00,29.532,29.532,29.533,44,37
03131KMYF,2021-01-01T13:08:00Z,228,1,220,1,NP,.00,29.532,29.532,29.533,43,37
03131KMYF,2021-01-01T13:09:00Z,216,1,217,2,NP,.00,29.532,29.533,29.533,43,37
03131KMYF,2021-01-01T13:10:00Z,190,1,155,1,NP,.00,29.533,29.533,29.534,43,37
03131KMYF,2021-01-01T13:11:00Z,152,1,126,2,NP,.00,29.533,29.533,29.534,43,37
03131KMYF,2021-01-01T13:12:00Z,125,1,119,1,NP,.00,29.532,29.533,29.533,44,37
03131KMYF,2021-01-01T13:13:00Z,122,1,126,1,NP,.00,29.532,29.533,29.533,44,37
03131KMYF,2021-01-01T13:14:00Z,115,1,100,2,NP,.00,29.532,29.532,29.533,44,38
03131KMYF,2021-01-01T13:15:00Z,96,2,81,3,NP,.00,29.532,29.532,29.533,42,37
03131KMYF,2021-01-01T13:16:00Z,86,2,82,3,NP,.00,29.531,29.531,29.532,42,37
03131KMYF,2021-01-01T13:17:00Z,89,3,97,4,NP,.00,29.531,29.531,29.532,42,36
03131KMYF,2021-01-01T13:18:00Z,95,4,92,5,NP,.00,29.531,29.531,29.532,43,37
03131KMYF,2021-01-01T13:19:00Z,93,4,94,5,NP,.00,29.531,29.531,29.532,43,37
03131KMYF,2021-01-01T13:20:00Z,93,4,94,5,NP,.00,29.531,29.531,29.532,42,37
03131KMYF,2021-01-01T13:21:00Z,95,5,96,5,NP,.00,29.531,29.531,29.532,42,36
03131KMYF,2021-01-01T13:22:00Z,91,5,91,6,NP,.00,29.532,29.532,29.533,41,36
03131KMYF,2021-01-01T13:23:00Z,90,5,93,5,NP,.00,29.532,29.532,29.533,43,36
03131KMYF,2021-01-01T13:24:00Z,87,4,81,5,NP,.00,29.532,29.532,29.533,44,37
03131KMYF,2021-01-01T13:25:00Z,82,5,81,5,NP,.00,29.532,29.532,29.533,42,37
03131KMYF,2021-01-01T13:26:00Z,82,4,80,5,NP,.00,29.532,29.532,29.533,42,36
03131KMYF,2021-01-01T13:27:00Z,86,4,93,4,NP,.00,29.533,29.533,29.534,42,36
03131KMYF,2021-01-01T13:28:00Z,96,4,102,7,NP,.00,29.533,29.533,29.534,42,36
03131KMYF,2021-01-01T13:29:00Z,102,5,97,7,NP,.00,29.533,29.533,29.534,43,36
03131KMYF,2021-01-01T13:30:00Z,101,5,102,6,NP,.00,29.533,29.533,29.534,43,37
03131KMYF,2021-01-01T13:31:00Z,98,4,98,5,NP,.00,29.532,29.532,29.533,42,36
03131KMYF,2021-01-01T13:32:00Z,95,4,97,4,NP,.00,29.532,29.532,29.533,42,37
03131KMYF,2021-01-01T13:33:00Z,91,3,82,3,NP,.00,29.532,29.532,29.533,42,36
03131KMYF,2021-01-01T13:34:00Z,81,3,75,3,NP,.00,29.532,29.532,29.533,41,36
03131KMYF,2021-01-01T13:35:00Z,71,3,69,3,NP,.00,29.532,29.532,29.533,41,36
03131KMYF,2021-01-01T13:36:00Z,64,2,58,2,NP,.00,29.532,29.532,29.533,42,36
03131KMYF,2021-01-01T13:37:00Z,56,2,42,2,NP,.00,29.532,29.532,29.533,41,36
03131KMYF,2021-01-01T13:38:00Z,42,2,38,3,NP,.00,29.532,29.532,29.533,42,36
03131KMYF,2021-01-01T13:39:00Z,45,2,49,3,NP,.00,29.533,29.533,29.534,42,36
03131KMYF,2021-01-01T13:40:00Z,66,2,58,3,NP,.00,29.534,29.534,29.535,42,36
03131KMYF,2021-01-01T13:41:00Z,65,3,51,4,NP,.00,29.534,29.534,29.535,42,36
03131KMYF,2021-01-01T13:42:00Z,59,3,65,3,NP,.00,29.534,29.534,29.535,42,36
03131KMYF,2021-01-01T13:43:00Z,58,3,51,3,NP,.00,29.535,29.535,29.536,42,36
03131KMYF,2021-01-01T13:44:00Z,49,3,45,4,NP,.00,29.535,29.535,29.536,42,36
03131KMYF,2021-01-01T13:45:00Z,50,3,52,5,NP,.00,29.535,29.535,29.536,42,36
03131KMYF,2021-01-01T13:46:00Z,54,4,61,3,NP,.00,29.536,29.536,29.537,42,36
03131KMYF,2021-01-01T13:47:00Z,56,3,58,3,NP,.00,29.537,29.537,29.538,42,36
03131KMYF,2021-01-01T13:48:00Z,29,2,51,2,NP,.00,29.538,29.538,29.539,41,36
03131KMYF,2021-01-01T13:49:00Z,342,1,346,2,NP,.00,29.539,29.539,29.54,41,36
03131KMYF,2021-01-01T13:50:00Z,336,2,348,3,NP,.00,29.54,29.54,29.541,42,36
03131KMYF,2021-01-01T13:51:00Z,355,2,19,3,NP,.00,29.54,29.541,29.541,42,36
03131KMYF,2021-01-01T13:52:00Z,8,3,16,3,NP,.00,29.541,29.541,29.542,43,37
03131KMYF,2021-01-01T13:53:00Z,13,3,19,4,NP,.00,29.542,29.542,29.543,44,37
03131KMYF,2021-01-01T13:54:00Z,17,3,22,4,NP,.00,29.542,29.542,29.543,44,37
03131KMYF,2021-01-01T13:55:00Z,22,3,19,4,NP,.00,29.542,29.542,29.543,45,38
03131KMYF,2021-01-01T13:56:00Z,24,3,25,3,NP,.00,29.542,29.542,29.543,44,38
03131KMYF,2021-01-01T13:57:00Z,29,3,30,3,NP,.00,29.542,29.542,29.543,44,37
03131KMYF,2021-01-01T13:58:00Z,35,3,34,3,NP,.00,29.542,29.542,29.543,44,37
03131KMYF,2021-01-01T13:59:00Z,38,3,44,4,NP,.00,29.542,29.542,29.543,44,37
03131KMYF,2021-01-01T14:00:00Z,43,4,44,4,NP,.00,29.542,29.542,29.543,44,37
03131KMYF,2021-01-01T14:01:00Z,48,4,51,4,NP,.00,29.542,29.542,29.543,44,37
03131KMYF,2021-01-01T14:02:00Z,53,4,61,4,NP,.00,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:02:00Z,53,4,61,4,NP,,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:03:00Z,61,4,63,4,NP,.00,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:03:00Z,61,4,63,4,NP,,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:04:00Z,73,4,81,4,NP,.00,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:05:00Z,80,4,81,4,NP,.00,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:06:00Z,82,4,82,4,NP,.00,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:07:00Z,87,3,95,4,NP,.00,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:08:00Z,93,4,97,4,NP,.00,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:09:00Z,94,4,96,4,NP,.00,29.543,29.543,29.544,43,37
03131KMYF,2021-01-01T14:10:00Z,92,3,95,4,NP,.00,29.543,29.543,29.544,44,37
03131KMYF,2021-01-01T14:11:00Z,92,4,95,5,NP,.00,29.543,29.543,29.544,44,37
03131KMYF,2021-01-01T14:12:00Z,94,4,96,5,NP,.00,29.543,29.543,29.544,44,37
03131KMYF,2021-01-01T14:13:00Z,94,4,93,5,NP,.00,29.543,29.544,29.545,44,37
03131KMYF,2021-01-01T14:14:00Z,94,4,97,5,?1,.00,29.544,29.544,29.545,43,37
03131KMYF,2021-01-01T14:15:00Z,94,4,94,5,?1,.00,29.545,29.545,29.546,42,37
03131KMYF,2021-01-01T14:16:00Z,94,4,98,5,?1,.00,29.545,29.546,29.546,42,36
03131KMYF,2021-01-01T14:17:00Z,95,4,94,4,?1,.00,29.546,29.546,29.547,44,37
03131KMYF,2021-01-01T14:18:00Z,94,4,95,5,?1,.00,29.546,29.547,29.547,44,37
03131KMYF,2021-01-01T14:19:00Z,92,4,93,4,?1,.00,29.547,29.547,29.548,44,37
03131KMYF,2021-01-01T14:20:00Z,92,4,94,4,?1,.00,29.547,29.547,29.548,43,37
03131KMYF,2021-01-01T14:21:00Z,91,4,91,4,NP,.00,29.547,29.547,29.548,42,36
03131KMYF,2021-01-01T14:22:00Z,91,4,94,5,NP,.00,29.547,29.548,29.548,42,36
03131KMYF,2021-01-01T14:23:00Z,86,4,80,4,NP,.00,29.547,29.548,29.549,42,36
03131KMYF,2021-01-01T14:24:00Z,82,4,83,4,NP,.00,29.548,29.548,29.549,42,36
03131KMYF,2021-01-01T14:25:00Z,84,3,94,4,NP,.00,29.548,29.549,29.549,41,36
03131KMYF,2021-01-01T14:26:00Z,88,3,94,4,NP,.00,29.549,29.549,29.55,42,36
03131KMYF,2021-01-01T14:27:00Z,90,4,94,4,?1,.00,29.55,29.55,29.551,42,36
03131KMYF,2021-01-01T14:28:00Z,88,3,92,4,NP,.00,29.55,29.55,29.551,43,36
03131KMYF,2021-01-01T14:29:00Z,82,3,82,3,NP,.00,29.55,29.55,29.551,43,37
03131KMYF,2021-01-01T14:30:00Z,71,2,59,2,NP,.00,29.55,29.55,29.551,43,37
03131KMYF,2021-01-01T14:31:00Z,55,1,65,1,NP,.00,29.55,29.55,29.551,43,37
03131KMYF,2021-01-01T14:32:00Z,41,1,35,2,NP,.00,29.55,29.55,29.551,44,37
03131KMYF,2021-01-01T14:33:00Z,36,1,25,2,NP,.00,29.55,29.551,29.551,43,37
03131KMYF,2021-01-01T14:34:00Z,30,1,24,2,NP,.00,29.55,29.551,29.552,43,37
03131KMYF,2021-01-01T14:35:00Z,24,1,33,2,NP,.00,29.55,29.551,29.551,43,36
03131KMYF,2021-01-01T14:36:00Z,32,2,46,2,NP,.00,29.55,29.551,29.551,43,36
03131KMYF,2021-01-01T14:37:00Z,39,2,38,2,NP,.00,29.551,29.551,29.552,43,36
03131KMYF,2021-01-01T14:38:00Z,37,2,38,2,NP,.00,29.551,29.551,29.552,43,36
03131KMYF,2021-01-01T14:39:00Z,36,2,33,2,NP,.00,29.551,29.552,29.553,43,36
03131KMYF,2021-01-01T14:40:00Z,43,2,47,3,NP,.00,29.552,29.552,29.553,43,36
03131KMYF,2021-01-01T14:41:00Z,47,2,51,3,NP,.00,29.552,29.552,29.553,44,36
03131KMYF,2021-01-01T14:42:00Z,48,2,54,3,NP,.00,29.552,29.552,29.553,44,36
03131KMYF,2021-01-01T14:43:00Z,50,2,53,2,NP,.00,29.552,29.553,29.554,44,37
03131KMYF,2021-01-01T14:44:00Z,47,2,35,2,NP,.00,29.552,29.553,29.554,44,37
03131KMYF,2021-01-01T14:45:00Z,37,2,30,2,NP,.00,29.552,29.553,29.554,43,37
03131KMYF,2021-01-01T14:46:00Z,27,2,32,2,NP,.00,29.552,29.553,29.554,43,37
03131KMYF,2021-01-01T14:47:00Z,20,1,21,2,NP,.00,29.552,29.553,29.554,43,37
03131KMYF,2021-01-01T14:48:00Z,13,1,6,1,NP,.00,29.552,29.553,29.554,42,36
03131KMYF,2021-01-01T14:49:00Z,22,1,23,1,NP,.00,29.553,29.553,29.554,43,36
03131KMYF,2021-01-01T14:50:00Z,43,1,55,1,NP,.00,29.553,29.554,29.554,43,36
03131KMYF,2021-01-01T14:51:00Z,53,1,62,2,NP,.00,29.554,29.554,29.555,43,36
03131KMYF,2021-01-01T14:52:00Z,58,2,65,2,NP,.00,29.554,29.555,29.555,43,36
03131KMYF,2021-01-01T14:53:00Z,61,2,68,2,NP,.00,29.554,29.555,29.555,43,37
03131KMYF,2021-01-01T14:54:00Z,64,1,68,1,NP,.00,29.554,29.555,29.556,43,37
03131KMYF,2021-01-01T14:55:00Z,69,1,63,1,NP,.00,29.555,29.555,29.556,44,37
03131KMYF,2021-01-01T14:56:00Z,83,1,116,1,NP,.00,29.555,29.555,29.556,43,37
03131KMYF,2021-01-01T14:57:00Z,77,1,56,1,NP,.00,29.555,29.555,29.556,43,37
03131KMYF,2021-01-01T14:58:00Z,49,1,29,1,NP,.00,29.556,29.556,29.557,43,37
03131KMYF,2021-01-01T14:59:00Z,37,1,22,1,NP,.00,29.556,29.557,29.557,43,37
03131KMYF,2021-01-01T15:00:00Z,36,1,52,1,NP,.00,29.557,29.557,29.558,43,36
03131KMYF,2021-01-01T15:01:00Z,39,1,42,2,NP,.00,29.557,29.558,29.558,43,36
03131KMYF,2021-01-01T15:02:00Z,42,1,44,2,NP,.00,29.557,29.558,29.558,43,36
03131KMYF,2021-01-01T15:03:00Z,38,1,44,1,NP,.00,29.558,29.558,29.559,43,36
03131KMYF,2021-01-01T15:04:00Z,24,1,18,1,NP,.00,29.558,29.558,29.559,43,36
03131KMYF,2021-01-01T15:05:00Z,9,1,4,1,NP,.00,29.558,29.558,29.559,43,36
03131KMYF,2021-01-01T15:06:00Z,349,1,355,1,NP,.00,29.558,29.559,29.559,43,37
03131KMYF,2021-01-01T15:07:00Z,315,1,285,1,NP,.00,29.558,29.559,29.559,44,37
03131KMYF,2021-01-01T15:08:00Z,300,1,313,2,NP,.00,29.559,29.559,29.56,44,37
03131KMYF,2021-01-01T15:09:00Z,289,1,272,2,NP,.00,29.559,29.559,29.56,43,37
03131KMYF,2021-01-01T15:10:00Z,273,1,271,2,NP,.00,29.559,29.56,29.561,44,37
03131KMYF,2021-01-01T15:11:00Z,272,2,277,3,NP,.00,29.56,29.56,29.561,44,37
03131KMYF,2021-01-01T15:12:00Z,271,2,258,3,NP,.00,29.56,29.561,29.561,44,37
03131KMYF,2021-01-01T15:13:00Z,264,3,259,4,NP,.00,29.561,29.561,29.562,45,37
03131KMYF,2021-01-01T15:14:00Z,260,4,262,5,?1,.00,29.561,29.562,29.562,45,37
03131KMYF,2021-01-01T15:15:00Z,261,4,260,5,?1,.00,29.562,29.562,29.563,45,37
03131KMYF,2021-01-01T15:16:00Z,262,4,261,5,?1,.00,29.563,29.563,29.564,45,37
03131KMYF,2021-01-01T15:17:00Z,260,5,262,6,NP,.00,29.563,29.563,29.564,45,37
03131KMYF,2021-01-01T15:18:00Z,253,5,254,5,NP,.00,29.564,29.564,29.565,45,37
03131KMYF,2021-01-01T15:19:00Z,247,4,241,4,NP,.00,29.564,29.564,29.565,46,37
03131KMYF,2021-01-01T15:20:00Z,242,3,241,4,?1,.00,29.564,29.564,29.565,46,37
03131KMYF,2021-01-01T15:21:00Z,238,3,240,3,NP,.00,29.564,29.565,29.565,46,37
03131KMYF,2021-01-01T15:22:00Z,240,2,242,3,NP,.00,29.565,29.565,29.566,46,37
03131KMYF,2021-01-01T15:23:00Z,236,2,228,3,NP,.00,29.565,29.565,29.566,45,37
03131KMYF,2021-01-01T15:24:00Z,223,2,218,3,NP,.00,29.565,29.566,29.566,45,37
03131KMYF,2021-01-01T15:25:00Z,212,2,213,3,NP,.00,29.566,29.566,29.567,45,37
03131KMYF,2021-01-01T15:26:00Z,198,2,175,2,NP,.00,29.566,29.567,29.567,45,37
03131KMYF,2021-01-01T15:27:00Z,181,2,182,2,NP,.00,29.568,29.568,29.569,45,37
03131KMYF,2021-01-01T15:28:00Z,177,2,184,3,NP,.00,29.568,29.568,29.569,45,38
03131KMYF,2021-01-01T15:29:00Z,157,2,148,2,NP,.00,29.569,29.569,29.57,45,38
03131KMYF,2021-01-01T15:30:00Z,105,2,73,2,NP,.00,29.569,29.57,29.571,45,38
03131KMYF,2021-01-01T15:31:00Z,92,2,65,2,?1,.00,29.57,29.571,29.571,45,38
03131KMYF,2021-01-01T15:32:00Z,151,1,204,2,NP,.00,29.571,29.572,29.572,45,38
03131KMYF,2021-01-01T15:33:00Z,190,2,194,2,NP,.00,29.572,29.572,29.573,46,38
03131KMYF,2021-01-01T15:34:00Z,190,2,197,2,NP,.00,29.573,29.573,29.574,46,38
03131KMYF,2021-01-01T15:35:00Z,180,1,166,2,NP,.00,29.574,29.574,29.575,45,38
03131KMYF,2021-01-01T15:36:00Z,169,1,151,1,NP,.00,29.574,29.575,29.575,45,38
03131KMYF,2021-01-01T15:37:00Z,181,1,194,1,NP,.00,29.574,29.574,29.575,45,38
03131KMYF,2021-01-01T15:38:00Z,203,1,216,1,NP,.00,29.574,29.574,29.575,45,38
03131KMYF,2021-01-01T15:39:00Z,241,1,275,1,NP,.00,29.575,29.575,29.576,45,38
03131KMYF,2021-01-01T15:40:00Z,279,1,296,2,NP,.00,29.575,29.575,29.576,45,38
03131KMYF,2021-01-01T15:41:00Z,300,1,314,1,NP,.00,29.576,29.576,29.577,46,38
03131KMYF,2021-01-01T15:42:00Z,309,1,308,1,NP,.00,29.577,29.578,29.578,46,38
03131KMYF,2021-01-01T15:43:00Z,330,1,18,3,NP,.00,29.577,29.577,29.578,46,38
03131KMYF,2021-01-01T15:44:00Z,7,2,29,4,NP,.00,29.578,29.578,29.578,46,38
03131KMYF,2021-01-01T15:45:00Z,352,2,16,2,NP,.00,29.578,29.578,29.579,46,39
03131KMYF,2021-01-01T15:46:00Z,284,0,215,1,NP,.00,29.578,29.578,29.579,47,38
03131KMYF,2021-01-01T15:47:00Z,286,1,338,1,NP,.00,29.578,29.578,29.579,47,38
03131KMYF,2021-01-01T15:48:00Z,325,1,315,2,NP,.00,29.579,29.579,29.58,47,38
03131KMYF,2021-01-01T15:49:00Z,311,2,290,2,NP,.00,29.58,29.58,29.581,48,38
03131KMYF,2021-01-01T15:50:00Z,293,2,295,3,NP,.00,29.581,29.581,29.582,48,38
03131KMYF,2021-01-01T15:51:00Z,293,3,297,4,NP,.00,29.582,29.582,29.583,48,39
03131KMYF,2021-01-01T15:52:00Z,299,3,305,4,NP,.00,29.582,29.583,29.583,48,39
03131KMYF,2021-01-01T15:53:00Z,304,4,306,5,NP,.00,29.583,29.584,29.584,48,39
03131KMYF,2021-01-01T15:54:00Z,304,5,299,6,NP,.00,29.584,29.584,29.585,48,39
03131KMYF,2021-01-01T15:55:00Z,298,6,294,6,NP,.00,29.585,29.585,29.586,48,39
03131KMYF,2021-01-01T15:56:00Z,293,6,294,6,NP,.00,29.585,29.585,29.586,48,39
03131KMYF,2021-01-01T15:57:00Z,291,6,291,7,?1,.00,29.585,29.586,29.587,48,39
03131KMYF,2021-01-01T15:58:00Z,292,6,295,7,?1,.00,29.586,29.586,29.587,48,40
03131KMYF,2021-01-01T15:59:00Z,295,6,299,6,?1,.00,29.587,29.587,29.588,49,40
03131KMYF,2021-01-01T16:00:00Z,299,6,298,6,?1,.00,29.588,29.588,29.589,49,39
03131KMYF,2021-01-01T16:01:00Z,303,6,303,6,?1,.00,29.588,29.589,29.589,49,39
03131KMYF,2021-01-01T16:02:00Z,308,5,312,6,?1,.00,29.589,29.589,29.59,49,40
03131KMYF,2021-01-01T16:03:00Z,314,5,314,5,?1,.00,29.589,29.589,29.59,49,40
03131KMYF,2021-01-01T16:04:00Z,328,4,324,5,?1,.00,29.59,29.59,29.591,50,39
03131KMYF,2021-01-01T16:05:00Z,352,3,6,3,NP,.00,29.59,29.59,29.591,50,39
03131KMYF,2021-01-01T16:06:00Z,4,3,5,3,NP,.00,29.59,29.591,29.591,50,39
03131KMYF,2021-01-01T16:07:00Z,1,3,351,3,NP,.00,29.59,29.591,29.591,50,39
03131KMYF,2021-01-01T16:08:00Z,353,3,348,3,NP,.00,29.591,29.591,29.592,50,39
03131KMYF,2021-01-01T16:09:00Z,349,3,349,3,NP,.00,29.591,29.591,29.592,50,39
03131KMYF,2021-01-01T16:10:00Z,347,3,346,4,?1,.00,29.591,29.591,29.592,50,39
03131KMYF,2021-01-01T16:11:00Z,344,3,339,4,NP,.00,29.591,29.591,29.592,50,39
03131KMYF,2021-01-01T16:12:00Z,343,3,342,4,NP,.00,29.591,29.591,29.592,50,39
03131KMYF,2021-01-01T16:13:00Z,347,3,349,3,?1,.00,29.592,29.592,29.593,50,39
03131KMYF,2021-01-01T16:14:00Z,360,3,18,3,NP,.00,29.593,29.593,29.594,51,39
03131KMYF,2021-01-01T16:15:00Z,23,3,36,4,NP,.00,29.594,29.594,29.595,51,39
03131KMYF,2021-01-01T16:16:00Z,50,4,50,4,NP,.00,29.595,29.595,29.596,51,39
03131KMYF,2021-01-01T16:17:00Z,75,3,78,4,NP,.00,29.596,29.596,29.597,51,40
03131KMYF,2021-01-01T16:18:00Z,91,3,97,3,NP,.00,29.597,29.597,29.598,51,41
03131KMYF,2021-01-01T16:19:00Z,103,3,107,3,?1,.00,29.599,29.599,29.599,51,40
03131KMYF,2021-01-01T16:20:00Z,123,3,129,4,?1,.00,29.6,29.6,29.601,51,39
03131KMYF,2021-01-01T16:21:00Z,131,4,134,5,NP,.00,29.602,29.602,29.603,51,40
03131KMYF,2021-01-01T16:22:00Z,128,5,122,7,?1,.00,29.604,29.604,29.604,51,40
03131KMYF,2021-01-01T16:23:00Z,125,6,127,7,?0,.00,29.605,29.605,29.606,51,40
03131KMYF,2021-01-01T16:24:00Z,121,6,126,6,?1,.00,29.606,29.606,29.607,51,40
03131KMYF,2021-01-01T16:25:00Z,116,5,108,6,NP,.00,29.606,29.606,29.607,51,40
03131KMYF,2021-01-01T16:26:00Z,115,5,112,6,NP,.00,29.606,29.607,29.608,51,41
03131KMYF,2021-01-01T16:27:00Z,113,4,114,5,NP,.00,29.607,29.607,29.608,51,40
03131KMYF,2021-01-01T16:28:00Z,111,4,115,5,NP,.00,29.607,29.607,29.608,50,39
03131KMYF,2021-01-01T16:29:00Z,109,4,110,4,NP,.00,29.608,29.608,29.608,51,38
03131KMYF,2021-01-01T16:30:00Z,109,3,108,3,NP,.00,29.608,29.608,29.609,51,39
03131KMYF,2021-01-01T16:31:00Z,112,3,121,3,NP,.00,29.609,29.609,29.61,50,39
03131KMYF,2021-01-01T16:32:00Z,115,3,119,3,NP,.00,29.609,29.609,29.61,50,39
03131KMYF,2021-01-01T16:33:00Z,123,3,133,4,NP,.00,29.609,29.609,29.61,51,39
03131KMYF,2021-01-01T16:34:00Z,122,3,105,3,NP,.00,29.609,29.61,29.61,51,39
03131KMYF,2021-01-01T16:35:00Z,110,3,102,3,NP,.00,29.61,29.61,29.611,51,38
03131KMYF,2021-01-01T16:36:00Z,107,3,114,3,NP,.00,29.61,29.61,29.611,51,39
03131KMYF,2021-01-01T16:37:00Z,108,3,107,3,NP,.00,29.611,29.611,29.612,51,39
03131KMYF,2021-01-01T16:38:00Z,105,3,105,4,NP,.00,29.611,29.611,29.612,51,39
03131KMYF,2021-01-01T16:39:00Z,103,3,98,4,NP,.00,29.611,29.611,29.612,51,39
03131KMYF,2021-01-01T16:40:00Z,101,3,104,4,NP,.00,29.611,29.612,29.612,51,39
03131KMYF,2021-01-01T16:41:00Z,101,4,102,4,NP,.00,29.612,29.612,29.613,51,39
03131KMYF,2021-01-01T16:42:00Z,102,4,97,4,NP,.00,29.612,29.612,29.613,52,39
03131KMYF,2021-01-01T16:43:00Z,105,3,103,4,NP,.00,29.612,29.613,29.614,52,39
03131KMYF,2021-01-01T16:44:00Z,107,3,109,3,NP,.00,29.613,29.613,29.614,53,39
03131KMYF,2021-01-01T16:45:00Z,106,2,101,2,NP,.00,29.613,29.613,29.614,53,39
03131KMYF,2021-01-01T16:46:00Z,100,2,104,3,NP,.00,29.613,29.614,29.615,53,39
03131KMYF,2021-01-01T16:47:00Z,94,2,102,3,NP,.00,29.614,29.615,29.615,54,39
03131KMYF,2021-01-01T16:48:00Z,89,2,78,3,NP,.00,29.615,29.615,29.616,54,39
03131KMYF,2021-01-01T16:49:00Z,82,3,79,4,NP,.00,29.616,29.616,29.617,54,39
